TOWN,TRACT,LON,LAT,MEDV,CMEDV,CRIM,log_crim,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,log_tax,PTRATIO,B,LSTAT,value_segment,high_value,dist_boston_core,north_south,east_west,spatial_zone
Chelsea,1604,-71.0264484,42.3924438,8.1,8.1,0.20746,0.18851897970190706,0.0,27.74,0,0.609,5.093,98.0,1.8226,4,711,6.568077911411976,20.1,318.43,29.68,Low,0,0.04456456463379746,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Chelsea,1605,-71.0401484,42.3989438,13.6,13.6,0.10574,0.10051479408986368,0.0,27.74,0,0.609,5.983,98.8,1.8681,4,711,6.568077911411976,20.1,390.11,18.07,Low,0,0.04243342999334042,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Cohasset,4231,-70.8036544,42.24176749999999,32.7,32.7,0.01301,0.012926096886133677,35.0,1.52,0,0.442,7.241,49.3,7.0379,1,284,5.652489180268651,15.5,394.74,5.49,High,1,0.2795763171222025,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Concord,3611,-71.34161506666668,42.45420523333333,33.3,33.3,0.04011,0.039326476790879826,80.0,1.52,0,0.404,7.287,34.1,7.309,2,329,5.799092654460526,12.6,396.9,4.08,High,1,0.29980053729281975,Northern tracts,Western tracts,Northern tracts / Western tracts
Concord,3612,-71.36161506666667,42.45520523333333,30.3,30.3,0.04666,0.04560414180501583,80.0,1.52,0,0.404,7.107,36.6,7.309,2,329,5.799092654460526,12.6,354.31,8.61,High,1,0.3191463227022899,Northern tracts,Western tracts,Northern tracts / Western tracts
Concord,3613,-71.34361506666667,42.47170523333333,34.6,34.6,0.03768,0.03698745205028059,80.0,1.52,0,0.404,7.274,38.3,7.309,2,329,5.799092654460526,12.6,392.2,6.62,High,1,0.30761380917376535,Northern tracts,Western tracts,Northern tracts / Western tracts
Danvers,2114,-70.920622,42.5688259,23.4,23.4,0.04981,0.04860919541462225,21.0,5.64,0,0.439,5.998,21.4,6.8147,4,243,5.497168225293202,16.8,396.9,8.43,Mid-high,0,0.24941374339601338,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Danvers,2112,-70.932622,42.5730259,20.5,20.5,0.04337,0.042455859036392395,21.0,5.64,0,0.439,6.115,63.0,6.8147,4,243,5.497168225293202,16.8,393.97,9.43,Mid-low,0,0.24667776745140813,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Danvers,2113,-70.927622,42.5808259,25.0,25.0,0.0536,0.052212871446934234,21.0,5.64,0,0.439,6.511,21.1,6.8147,4,243,5.497168225293202,16.8,396.9,5.28,Mid-high,1,0.2559350405763369,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Danvers,2111,-70.947622,42.5773259,19.7,19.7,0.08873,0.0850118793258392,21.0,5.64,0,0.439,5.963,45.7,6.8147,4,243,5.497168225293202,16.8,395.56,13.45,Mid-low,0,0.24329836352678352,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Dedham,4021,-71.16681359999998,42.2524085,20.7,20.7,0.09065,0.08677384878203848,20.0,6.96,1,0.464,5.92,61.5,3.9175,3,223,5.4116460518550396,18.6,391.34,13.65,Mid-low,0,0.1537366502080927,Southern tracts,Western tracts,Southern tracts / Western tracts
Dedham,4022,-71.15581359999999,42.2394085,21.1,21.1,0.29916,0.26171790177397086,20.0,6.96,0,0.464,5.856,42.1,4.429,3,223,5.4116460518550396,18.6,388.65,13.0,Mid-low,0,0.15590521933920692,Southern tracts,Western tracts,Southern tracts / Western tracts
Dedham,4024,-71.16281359999998,42.2339085,24.4,24.4,0.1146,0.10849559615329893,20.0,6.96,0,0.464,6.538,58.7,3.9175,3,223,5.4116460518550396,18.6,394.96,7.73,Mid-high,0,0.16460736410381302,Southern tracts,Western tracts,Southern tracts / Western tracts
Dedham,4025,-71.16701359999999,42.2429085,35.2,35.2,0.22188,0.2003906562548323,20.0,6.96,1,0.464,7.691,51.8,4.3665,3,223,5.4116460518550396,18.6,390.77,6.58,High,1,0.16066552697205305,Southern tracts,Western tracts,Southern tracts / Western tracts
Dedham,4023,-71.18581359999999,42.2494085,25.2,25.2,0.16211,0.1502373183211034,20.0,6.96,0,0.464,6.24,16.3,4.429,3,223,5.4116460518550396,18.6,396.9,6.59,High,1,0.16977462536317423,Southern tracts,Western tracts,Southern tracts / Western tracts
Duxbury,5071,-70.6722767,42.0417525,30.1,30.1,0.01709,0.016945608726141724,90.0,2.02,0,0.41,6.728,36.1,12.1265,5,187,5.236441962829949,17.0,384.46,4.5,High,1,0.49929298895452395,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Framingham,3832,-71.40533649999999,42.264416,18.5,18.5,0.19133,0.17507033007976175,22.0,5.86,0,0.431,5.605,70.2,7.9549,7,330,5.802118375377063,19.1,389.13,18.46,Mid-low,0,0.3612127050482056,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3839,-71.41933649999999,42.263216,29.6,29.6,0.08221,0.07900524661995387,22.0,5.86,0,0.431,6.957,6.8,8.9067,7,330,5.802118375377063,19.1,386.09,3.53,High,1,0.3750398404013073,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3833,-71.4238365,42.270416,24.3,24.3,0.33983,0.2925427402430482,22.0,5.86,0,0.431,6.108,34.9,8.0555,7,330,5.802118375377063,19.1,390.18,9.16,Mid-high,0,0.3776166187924516,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3840,-71.40883649999999,42.271716,42.8,42.8,0.36894,0.31403671773445885,22.0,5.86,0,0.431,8.259,8.4,8.9067,7,330,5.802118375377063,19.1,396.9,3.54,High,1,0.3627436937952795,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3831,-71.41683649999999,42.278116,17.6,17.6,0.20608,0.18737543109663357,22.0,5.86,0,0.431,5.593,76.5,7.9549,7,330,5.802118375377063,19.1,372.49,12.5,Mid-low,0,0.3690356299711997,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3836,-71.4093365,42.283916,26.2,26.2,0.19073,0.17456656442088753,22.0,5.86,0,0.431,6.718,17.5,7.8265,7,330,5.802118375377063,19.1,393.74,6.56,High,1,0.3604577427220077,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3837,-71.39983649999999,42.292416,24.4,24.4,0.1403,0.1312913856811757,22.0,5.86,0,0.431,6.487,13.0,7.3967,7,330,5.802118375377063,19.1,396.28,5.9,Mid-high,0,0.34943448998094434,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3838,-71.40533649999999,42.299616,24.8,24.8,0.21409,0.19399482498004605,22.0,5.86,0,0.431,6.438,8.9,7.3967,7,330,5.802118375377063,19.1,377.07,3.59,Mid-high,0,0.3535315328061154,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3835,-71.4303365,42.294916,24.5,24.5,0.16439,0.1521973447384029,22.0,5.86,0,0.431,6.433,49.1,7.8265,7,330,5.802118375377063,19.1,374.71,9.52,Mid-high,0,0.3789671084517032,Southern tracts,Western tracts,Southern tracts / Western tracts
Framingham,3834,-71.44253649999999,42.274116,20.5,20.5,0.19657,0.1794591306249127,22.0,5.86,0,0.431,6.226,79.2,8.0555,7,330,5.802118375377063,19.1,376.14,10.15,Mid-low,0,0.3949866507721995,Southern tracts,Western tracts,Southern tracts / Western tracts
Hingham,5011,-70.89200899999999,42.2540672,23.9,23.9,0.02543,0.025112036814854837,55.0,3.78,0,0.484,6.696,56.4,5.7321,5,370,5.916202062607435,17.6,396.9,7.18,Mid-high,0,0.19607087544264304,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Hingham,5012,-70.887509,42.2295672,31.2,31.2,0.03049,0.03003441727412102,55.0,3.78,0,0.484,6.874,28.1,6.4654,5,370,5.916202062607435,17.6,387.97,4.61,High,1,0.21386891872556654,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Hull,5001,-70.9078346,42.3020647,16.5,16.5,0.02498,0.024673100204884193,0.0,1.89,0,0.518,6.54,59.7,6.2669,1,422,6.0473721790462776,15.9,389.96,8.65,Low,0,0.1600212971552536,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Lynn,2065,-70.94148470909093,42.47668572727274,14.8,14.8,0.95577,0.6707839777866772,0.0,8.14,0,0.538,6.047,88.8,4.4534,4,307,5.730099782973574,21.0,306.38,17.28,Low,0,0.1641930004079823,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2071,-70.94898470909092,42.471685727272735,13.1,13.1,1.15172,0.7662675223101358,0.0,8.14,0,0.538,5.701,95.0,3.7872,4,307,5.730099782973574,21.0,358.77,18.35,Low,0,0.1553737582303173,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2072,-70.95348470909093,42.47868572727273,13.5,13.5,1.61282,0.9604300978281596,0.0,8.14,0,0.538,6.096,96.9,3.7598,4,307,5.730099782973574,21.0,248.31,20.34,Low,0,0.15748560985133742,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2067,-70.96398470909092,42.48318572727273,21.0,21.0,1.00245,0.6943714308596382,0.0,8.14,0,0.538,6.674,87.3,4.239,4,307,5.730099782973574,21.0,380.23,11.98,Mid-low,0,0.15435856875020912,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2069,-70.95498470909092,42.46968572727273,14.5,14.5,1.35472,0.8564218244336657,0.0,8.14,0,0.538,6.072,100.0,4.175,4,307,5.730099782973574,21.0,376.73,13.04,Low,0,0.14979345228217622,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2068,-70.96948470909093,42.467185727272735,12.7,12.7,1.13081,0.7565021891227188,0.0,8.14,0,0.538,5.713,94.1,4.233,4,307,5.730099782973574,21.0,360.17,22.6,Low,0,0.13837523721346948,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2063,-70.96498470909093,42.462285727272736,13.9,13.9,0.84054,0.6100590068254429,0.0,8.14,0,0.538,5.599,85.7,4.4546,4,307,5.730099782973574,21.0,303.42,16.51,Low,0,0.13758337023344877,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2066,-70.96048470909093,42.46168572727274,18.4,18.4,0.77299,0.5726673869182406,0.0,8.14,0,0.538,6.495,94.4,4.4547,4,307,5.730099782973574,21.0,387.94,12.8,Mid-low,0,0.14019696327042028,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2056,-70.95898470909093,42.465685727272735,20.2,20.2,0.80271,0.5892910882451726,0.0,8.14,0,0.538,5.456,36.6,3.7965,4,307,5.730099782973574,21.0,288.99,11.69,Mid-low,0,0.1441404530350783,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2051,-70.95448470909093,42.46368572727274,20.4,20.4,0.62976,0.48843276471410274,0.0,8.14,0,0.538,5.949,61.8,4.7075,4,307,5.730099782973574,21.0,396.9,8.26,Mid-low,0,0.1458084870995097,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2070,-70.94998470909093,42.46368572727274,13.2,13.2,1.38799,0.8704520079168975,0.0,8.14,0,0.538,5.95,82.0,3.99,4,307,5.730099782973574,21.0,232.6,27.71,Low,0,0.1490067197425373,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2053,-70.94628470909093,42.466285727272734,19.9,19.9,0.62739,0.4869775044907406,0.0,8.14,0,0.538,5.834,56.5,4.4986,4,307,5.730099782973574,21.0,395.62,8.47,Mid-low,0,0.15347485612625297,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2052,-70.94098470909093,42.468685727272735,18.2,18.2,0.63796,0.493451565108284,0.0,8.14,0,0.538,6.096,84.5,4.4619,4,307,5.730099782973574,21.0,380.02,10.26,Mid-low,0,0.15897212031523297,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2058,-70.93668470909093,42.471685727272735,13.6,13.6,1.25179,0.8117254554853013,0.0,8.14,0,0.538,5.57,98.1,3.7979,4,307,5.730099782973574,21.0,376.57,21.02,Low,0,0.16416294010213006,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2060,-70.93668470909093,42.467185727272735,15.2,15.2,1.23247,0.8031085958282843,0.0,8.14,0,0.538,6.142,91.7,3.9769,4,307,5.730099782973574,21.0,396.9,18.72,Low,0,0.16113518969337792,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2059,-70.93398470909092,42.46468572727274,19.6,19.6,0.85204,0.6162877342628865,0.0,8.14,0,0.538,5.965,89.2,4.0123,4,307,5.730099782973574,21.0,392.53,13.83,Mid-low,0,0.16152975977220968,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2061,-70.92798470909092,42.462685727272735,14.5,14.5,0.98843,0.687345382632109,0.0,8.14,0,0.538,5.813,100.0,4.0952,4,307,5.730099782973574,21.0,394.54,19.88,Low,0,0.16489179444073418,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2057,-70.94398470909093,42.46368572727274,18.2,18.2,0.7258,0.5456907110920701,0.0,8.14,0,0.538,5.727,69.5,3.7965,4,307,5.730099782973574,21.0,390.95,11.28,Mid-low,0,0.1533727029798328,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2062,-70.94098470909093,42.461185727272735,15.6,15.6,0.75026,0.5597643483283525,0.0,8.14,0,0.538,5.924,94.1,4.3996,4,307,5.730099782973574,21.0,394.33,16.3,Low,0,0.15394186931575765,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2055,-70.94898470909092,42.461185727272735,17.5,17.5,0.7842,0.5789701354975461,0.0,8.14,0,0.538,5.99,81.7,4.2579,4,307,5.730099782973574,21.0,386.75,14.67,Mid-low,0,0.14800626498187688,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2054,-70.95648470909093,42.46068572727274,23.1,23.1,1.05393,0.719755031081429,0.0,8.14,0,0.538,5.935,29.3,4.4986,4,307,5.730099782973574,21.0,386.85,6.58,Mid-high,0,0.1422706553825352,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynn,2064,-70.95448470909093,42.456685727272735,16.6,16.6,0.67191,0.5139666854625483,0.0,8.14,0,0.538,5.813,90.3,4.682,4,307,5.730099782973574,21.0,376.88,14.81,Low,0,0.14091669428576784,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynnfield,2092,-71.0380638,42.533190000000005,34.9,34.9,0.03359,0.03303817907679737,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252,5.53338948872752,18.3,395.62,1.98,High,1,0.1742221448910608,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Lynnfield,2091,-71.0550638,42.54419,30.8,30.8,0.02763,0.02725518006645146,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,5.53338948872752,18.3,395.63,4.32,High,1,0.18420017635833133,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3411,-71.07739633333333,42.42842973333334,22.8,22.8,0.10084,0.09607352474606409,0.0,10.01,0,0.547,6.715,81.6,2.6775,6,432,6.07073772800249,17.8,395.59,10.16,Mid-high,0,0.07140475346582978,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3419,-71.07889633333333,42.420429733333336,19.3,19.3,0.14476,0.13519500804868875,0.0,10.01,0,0.547,5.731,65.2,2.7592,6,432,6.07073772800249,17.8,391.5,13.61,Mid-low,0,0.06427442791797114,Northern tracts,Western tracts,Northern tracts / Western tracts
Malden,3416,-71.07269633333333,42.42542973333334,21.2,21.2,0.13158,0.12361488619930212,0.0,10.01,0,0.547,6.176,72.5,2.7301,6,432,6.07073772800249,17.8,393.3,12.04,Mid-low,0,0.06728614184349294,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3412,-71.06949633333332,42.41862973333333,18.8,18.8,0.12329,0.11626187928444467,0.0,10.01,0,0.547,5.913,92.9,2.3534,6,432,6.07073772800249,17.8,394.95,16.21,Mid-low,0,0.05994667611732246,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3418,-71.06539633333333,42.421929733333336,20.4,20.4,0.13058,0.12273077538031703,0.0,10.01,0,0.547,5.872,73.1,2.4775,6,432,6.07073772800249,17.8,338.63,15.37,Mid-low,0,0.062496322165247684,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3414,-71.06589633333333,42.42822973333334,18.5,18.5,0.14231,0.13305252798715148,0.0,10.01,0,0.547,6.254,84.2,2.2565,6,432,6.07073772800249,17.8,388.74,10.45,Mid-low,0,0.06880727619602635,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3415,-71.05839633333332,42.429429733333336,18.3,18.3,0.17134,0.15814839260023486,0.0,10.01,0,0.547,5.928,88.2,2.4631,6,432,6.07073772800249,17.8,344.91,15.76,Mid-low,0,0.06944377306509186,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3417,-71.05839633333332,42.42542973333334,19.2,19.2,0.15098,0.1406137533941644,0.0,10.01,0,0.547,6.021,82.6,2.7474,6,432,6.07073772800249,17.8,394.51,10.3,Mid-low,0,0.06544463118430399,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Malden,3413,-71.04889633333333,42.427929733333336,18.7,18.7,0.22212,0.20058705560079912,0.0,10.01,0,0.547,6.092,95.4,2.548,6,432,6.07073772800249,17.8,396.9,17.09,Mid-low,0,0.06841138855616609,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Manchester,2181,-71.4547891,42.9956397,33.0,33.0,0.01951,0.019322119714037033,17.5,1.38,0,0.4161,7.104,59.5,9.2229,3,216,5.37989735354046,18.6,393.24,8.05,High,1,0.7498493157260971,Northern tracts,Western tracts,Northern tracts / Western tracts
Marblehead,2031,-70.86363573333333,42.49462486666665,33.4,33.4,0.03237,0.031857129935659596,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,5.407171771460119,18.7,394.63,2.94,High,1,0.23561323041916518,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Marblehead,2032,-70.85763573333332,42.49962486666665,36.2,36.2,0.06905,0.06677040363385237,0.0,2.18,0,0.458,7.147,54.2,6.0622,3,222,5.407171771460119,18.7,396.9,5.33,High,1,0.24339518116680545,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Marblehead,2033,-70.85213573333333,42.50562486666665,28.7,28.7,0.02985,0.029413160568349615,0.0,2.18,0,0.458,6.43,58.7,6.0622,3,222,5.407171771460119,18.7,394.12,5.21,High,1,0.25134830325378066,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Marshfield,5062,-70.71558710000001,42.1009953,18.6,18.6,0.07244,0.06993642619916388,60.0,1.69,0,0.411,5.884,18.5,10.7103,4,411,6.021023349349527,18.3,392.33,7.79,Mid-low,0,0.42853961649828304,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Marshfield,5061,-70.69558710000001,42.0824953,24.1,24.1,0.0795,0.076497970972725,60.0,1.69,0,0.411,6.579,35.9,10.7103,4,411,6.021023349349527,18.3,370.78,5.49,Mid-high,0,0.4556623122538159,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Medfield,4061,-71.30645969999999,42.18758260000001,32.2,32.2,0.00906,0.00901920442015993,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,5.655991810819852,15.3,394.72,7.85,High,1,0.3032456129061714,Southern tracts,Western tracts,Southern tracts / Western tracts
Medford,3395,-71.10662753636363,42.42337505454546,20.1,20.1,0.1396,0.1306773236416162,0.0,8.56,0,0.52,6.167,90.0,2.421,5,384,5.953243334287785,20.9,392.69,12.33,Mid-low,0,0.08049403645092905,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3394,-71.12082753636363,42.41387505454546,19.3,19.3,0.21161,0.19195005368591092,0.0,8.56,0,0.52,6.137,87.4,2.7147,5,384,5.953243334287785,20.9,394.47,13.44,Mid-low,0,0.08352530096040874,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3401,-71.12102753636363,42.42037505454546,21.7,21.7,0.10793,0.1024934094340411,0.0,8.56,0,0.52,6.195,54.4,2.7778,5,384,5.953243334287785,20.9,393.49,13.0,Mid-high,0,0.08800382164521384,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3400,-71.11682753636363,42.41787505454546,19.4,19.4,0.26363,0.23398853135437195,0.0,8.56,0,0.52,6.229,91.2,2.5451,5,384,5.953243334287785,20.9,391.23,15.55,Mid-low,0,0.0832397503959583,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3399,-71.10882753636363,42.41687505454546,19.8,19.8,0.12802,0.12046388341513765,0.0,8.56,0,0.52,6.474,97.1,2.4329,5,384,5.953243334287785,20.9,395.24,12.27,Mid-low,0,0.07694715949970077,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3397,-71.10602753636363,42.41137505454546,19.5,19.5,0.1712,0.15802886422491005,0.0,8.56,0,0.52,5.836,91.9,2.211,5,384,5.953243334287785,20.9,395.67,18.66,Mid-low,0,0.071014755871125,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3396,-71.10202753636364,42.41197505454546,19.5,19.5,0.13262,0.12453353302656034,0.0,8.56,0,0.52,5.851,96.7,2.1069,5,384,5.953243334287785,20.9,394.05,16.47,Mid-low,0,0.06876689120486497,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3393,-71.09512753636363,42.41537505454546,18.6,18.6,0.22876,0.20600553079810677,0.0,8.56,0,0.52,6.405,85.4,2.7147,5,384,5.953243334287785,20.9,70.8,10.63,Mid-low,0,0.06723173131098506,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3391,-71.09482753636364,42.41937505454546,27.5,27.5,0.14866,0.13859604559025773,0.0,8.56,0,0.52,6.727,79.9,2.7778,5,384,5.953243334287785,20.9,394.76,9.42,High,1,0.07040113358191666,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3392,-71.09982753636363,42.42287505454546,26.5,26.5,0.11432,0.10824435339763891,0.0,8.56,0,0.52,6.781,71.3,2.8561,5,384,5.953243334287785,20.9,395.58,7.67,High,1,0.07607542543471253,Northern tracts,Western tracts,Northern tracts / Western tracts
Medford,3398,-71.09582753636363,42.42937505454546,20.4,20.4,0.13117,0.12325249529930257,0.0,8.56,0,0.52,6.127,85.2,2.1224,5,384,5.953243334287785,20.9,387.69,14.09,Mid-low,0,0.07950141994489399,Northern tracts,Western tracts,Northern tracts / Western tracts
Melrose,3364,-71.0709133,42.4626292,22.0,22.0,0.03932,0.038566653148816674,0.0,3.41,0,0.489,6.405,73.9,3.0921,2,270,5.602118820879701,17.8,393.55,8.2,Mid-high,0,0.10356800958563656,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Melrose,3363,-71.0634133,42.4615292,22.6,22.6,0.04684,0.0457761026365836,0.0,3.41,0,0.489,6.417,66.1,3.0923,2,270,5.602118820879701,17.8,392.18,8.81,Mid-high,0,0.10173155296922495,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Melrose,3362,-71.0589133,42.4550292,28.7,28.7,0.05302,0.0516622263237937,0.0,3.41,0,0.489,7.079,63.1,3.4145,2,270,5.602118820879701,17.8,396.06,5.7,High,1,0.09504845905920732,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Melrose,3361,-71.0714133,42.4545292,23.6,23.6,0.0566,0.0550562057480784,0.0,3.41,0,0.489,7.007,86.3,3.4217,2,270,5.602118820879701,17.8,396.9,5.5,Mid-high,0,0.09562171756212468,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Millis,4071,-71.351738,42.1669661,22.0,22.0,0.01096,0.010900374468288251,55.0,2.25,0,0.389,6.453,31.9,7.3073,1,300,5.707110264748875,15.3,394.72,8.23,Mid-high,0,0.35232453106930506,Southern tracts,Western tracts,Southern tracts / Western tracts
Milton,4164,-71.06854029999998,42.24128210000001,28.2,28.2,0.04932,0.04814233532601415,33.0,2.18,0,0.472,6.849,70.3,3.1827,7,222,5.407171771460119,18.4,396.9,7.53,High,1,0.11927748448260397,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Milton,4163,-71.07904029999999,42.24878210000001,33.4,33.4,0.07503,0.07234856816697788,33.0,2.18,0,0.472,7.42,71.9,3.0992,7,222,5.407171771460119,18.4,396.9,6.47,High,1,0.11338075720552301,Southern tracts,Western tracts,Southern tracts / Western tracts
Milton,4162,-71.06704029999999,42.2552821,28.4,28.4,0.05479,0.053341694981823305,33.0,2.18,0,0.472,6.616,58.1,3.37,7,222,5.407171771460119,18.4,393.36,8.93,High,1,0.10519812833172992,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Milton,4161,-71.05004029999999,42.252782100000005,36.1,36.1,0.05515,0.05368293691618483,33.0,2.18,0,0.472,7.236,41.1,4.022,7,222,5.407171771460119,18.4,393.68,6.93,High,1,0.10744354566235723,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Nahant,2011,-70.922279,42.4265633,24.0,24.0,0.00632,0.006300112548479854,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,5.6937321388027,15.3,396.9,4.98,Mid-high,0,0.15026783004984642,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Natick,3825,-71.3404091,42.289411433333335,22.2,22.2,0.1029,0.09794307432996417,30.0,4.93,0,0.428,6.358,52.9,7.0355,6,300,5.707110264748875,16.6,372.75,11.22,Mid-high,0,0.29206756702322184,Southern tracts,Western tracts,Southern tracts / Western tracts
Natick,3826,-71.3384091,42.28891143333333,23.7,23.7,0.12757,0.12006487472475483,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300,5.707110264748875,16.6,374.71,5.19,Mid-high,0,0.2902493167494694,Southern tracts,Western tracts,Southern tracts / Western tracts
Natick,3824,-71.3315091,42.265911433333336,20.1,20.1,0.10612,0.10085839631038275,30.0,4.93,0,0.428,6.095,65.1,6.3361,6,300,5.707110264748875,16.6,394.62,12.4,Mid-low,0,0.2901859823633781,Southern tracts,Western tracts,Southern tracts / Western tracts
Natick,3822,-71.34870910000001,42.26641143333333,23.3,23.3,0.09252,0.08848695445619936,30.0,4.93,0,0.428,6.606,42.2,6.1899,6,300,5.707110264748875,16.6,383.78,7.37,Mid-high,0,0.3063544007086149,Southern tracts,Western tracts,Southern tracts / Western tracts
Natick,3821,-71.3549091,42.28011143333333,23.7,23.7,0.08244,0.07921775210662887,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300,5.707110264748875,16.6,379.41,6.36,Mid-high,0,0.3084347823233683,Southern tracts,Western tracts,Southern tracts / Western tracts
Natick,3823,-71.3669091,42.27441143333333,22.0,27.0,0.11329,0.10731959540732398,30.0,4.93,0,0.428,6.897,54.3,6.3361,6,300,5.707110264748875,16.6,391.25,11.38,Mid-high,0,0.32151057992990617,Southern tracts,Western tracts,Southern tracts / Western tracts
Needham,4035,-71.22865479999999,42.2767685,29.1,29.1,0.07978,0.07675731668200717,40.0,6.41,0,0.447,6.482,32.1,4.1403,4,254,5.541263545158426,17.6,396.9,7.19,High,1,0.19076910901737779,Southern tracts,Western tracts,Southern tracts / Western tracts
Needham,4034,-71.2361548,42.2825685,33.1,33.1,0.06127,0.059466304166666525,40.0,6.41,1,0.447,6.826,27.6,4.8628,4,254,5.541263545158426,17.6,393.45,4.16,High,1,0.19517192307114162,Southern tracts,Western tracts,Southern tracts / Western tracts
Needham,4032,-71.23865479999999,42.2724685,32.0,32.0,0.09604,0.09170368421021316,40.0,6.41,0,0.447,6.854,42.8,4.2673,4,254,5.541263545158426,17.6,396.9,2.98,High,1,0.2016438192836215,Southern tracts,Western tracts,Southern tracts / Western tracts
